pk_thesis_id,fk_teacher_id,degree,normalized_no_coresearchers_attribute,related_major,pk_teacher_id,normalized_degrees_point_attribute,normalized_age_attribute,normalized_no_researches_attribute,normalized_no_awards_attribute
1,1,,0.0,Khoa học Máy tính,1,0.5909090909090909,0.6097560975609756,0.5,0.5
2,1,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, HEDSPI",0.0,Khoa học Máy tính,1,0.5909090909090909,0.6097560975609756,0.5,0.5
3,1,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Truyền thông và Mạng máy tính,1,0.5909090909090909,0.6097560975609756,0.5,0.5
4,1,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, HEDSPI",0.0,Khoa học Máy tính,1,0.5909090909090909,0.6097560975609756,0.5,0.5
5,1,,0.0,Khoa học Máy tính,1,0.5909090909090909,0.6097560975609756,0.5,0.5
6,1,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, HEDSPI",0.0,Khoa học Máy tính,1,0.5909090909090909,0.6097560975609756,0.5,0.5
7,1,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, HEDSPI",0.0,Khoa học Máy tính,1,0.5909090909090909,0.6097560975609756,0.5,0.5
284,1,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, HEDSPI",0.0,Khoa học Máy tính,1,0.5909090909090909,0.6097560975609756,0.5,0.5
285,1,"ThSKH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, HEDSPI",0.0,Khoa học Máy tính,1,0.5909090909090909,0.6097560975609756,0.5,0.5
286,1,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,1,0.5909090909090909,0.6097560975609756,0.5,0.5
8,2,"VB2, SIE, CTTT, CN, VLVH",0.0,Kỹ thuật Máy tính,2,0.5454545454545454,0.6585365853658537,0.9444444444444444,0.0
9,2,"VB2, KSCQ, SIE, CTTT, CN, HEDSPI",0.0,Công nghệ Phần mềm,2,0.5454545454545454,0.6585365853658537,0.9444444444444444,0.0
10,2,"VB2, CNKT, KSCQ, SIE, CTTT",0.0,Khoa học Máy tính,2,0.5454545454545454,0.6585365853658537,0.9444444444444444,0.0
11,2,"VB2, CNKT, KSCQ, SIE, CTTT, CN, ThSKT",0.0,Khoa học Máy tính,2,0.5454545454545454,0.6585365853658537,0.9444444444444444,0.0
12,2,"KSCQ, SIE, CTTT, CN, HEDSPI",0.0,Khoa học Máy tính,2,0.5454545454545454,0.6585365853658537,0.9444444444444444,0.0
13,3,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,3,0.5454545454545454,0.7073170731707317,0.5,0.25
14,3,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Kỹ thuật Máy tính,3,0.5454545454545454,0.7073170731707317,0.5,0.25
15,3,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Kỹ thuật Máy tính,3,0.5454545454545454,0.7073170731707317,0.5,0.25
16,3,"ThSKH, CNTH, IPE, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,3,0.5454545454545454,0.7073170731707317,0.5,0.25
17,3,"ThSKH, CNTH, IPE, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,3,0.5454545454545454,0.7073170731707317,0.5,0.25
18,3,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Kỹ thuật Máy tính,3,0.5454545454545454,0.7073170731707317,0.5,0.25
19,3,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,3,0.5454545454545454,0.7073170731707317,0.5,0.25
20,3,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,3,0.5454545454545454,0.7073170731707317,0.5,0.25
21,3,"TT, ĐATN, TTTN, ĐAMH",0.0,Khoa học Máy tính,3,0.5454545454545454,0.7073170731707317,0.5,0.25
22,3,"TT, ĐATN, TTTN, ĐAMH, SV NCKH",0.0,Khoa học Máy tính,3,0.5454545454545454,0.7073170731707317,0.5,0.25
23,3,"TT, ĐATN, TTTN, ĐAMH",0.0,Khoa học Máy tính,3,0.5454545454545454,0.7073170731707317,0.5,0.25
24,3,"TT, ĐATN, TTTN, ĐAMH, SV NCKH",0.0,Khoa học Máy tính,3,0.5454545454545454,0.7073170731707317,0.5,0.25
25,3,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Kỹ thuật Máy tính,3,0.5454545454545454,0.7073170731707317,0.5,0.25
26,4,"TT, ĐATN, TTTN, ĐAMH",0.0,Khoa học Máy tính,4,0.13636363636363635,0.7804878048780488,0.3611111111111111,0.0
27,4,"VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, HEDSPI",0.0,Khoa học Máy tính,4,0.13636363636363635,0.7804878048780488,0.3611111111111111,0.0
28,4,"VB2, CNKT, KSCQ, SIE, CTTT, KSCLC, CN, VLVH, HEDSPI",0.0,Khoa học Máy tính,4,0.13636363636363635,0.7804878048780488,0.3611111111111111,0.0
29,4,"CNTH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, VLVH, HEDSPI",0.0,Khoa học Máy tính,4,0.13636363636363635,0.7804878048780488,0.3611111111111111,0.0
30,4,"TT, ĐATN, TTTN, ĐAMH, SV NCKH",0.0,Khoa học Máy tính,4,0.13636363636363635,0.7804878048780488,0.3611111111111111,0.0
31,4,"ĐATN, TTTN, ĐAMH",0.0,Kỹ thuật Máy tính,4,0.13636363636363635,0.7804878048780488,0.3611111111111111,0.0
32,4,"TT, ĐATN, TTTN, ĐAMH",0.0,Khoa học Máy tính,4,0.13636363636363635,0.7804878048780488,0.3611111111111111,0.0
33,5,"TT, ĐATN, TTTN, ĐAMH, SV NCKH",0.0,Khoa học Máy tính,5,0.13636363636363635,0.8536585365853658,0.3055555555555556,0.125
34,5,"VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, HEDSPI",0.0,Khoa học Máy tính,5,0.13636363636363635,0.8536585365853658,0.3055555555555556,0.125
35,5,"TT, ĐATN, TTTN, ĐAMH",0.09090909090909091,Khoa học Máy tính,5,0.13636363636363635,0.8536585365853658,0.3055555555555556,0.125
36,5,,0.0,Khoa học Máy tính,5,0.13636363636363635,0.8536585365853658,0.3055555555555556,0.125
37,6,"ThSKH, KSCQ, KSTN, ThSKT",0.0,Khoa học Máy tính,6,0.5454545454545454,0.6585365853658537,0.4166666666666667,0.125
38,6,"CNKT, KSCQ, KSTN, CTTT, KSCLC, CN",0.0,Khoa học Máy tính,6,0.5454545454545454,0.6585365853658537,0.4166666666666667,0.125
39,6,"CNTH, CNKT, KSCQ, KSTN, CTTT, CNKH, CN, HEDSPI",0.09090909090909091,Khoa học Máy tính,6,0.5454545454545454,0.6585365853658537,0.4166666666666667,0.125
40,6,"CNTH, CNKT, KSCQ, KSTN, CTTT, CNKH, CN, HEDSPI",0.0,Khoa học Máy tính,6,0.5454545454545454,0.6585365853658537,0.4166666666666667,0.125
41,6,"CNTH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, HEDSPI",0.0,Kỹ thuật Máy tính,6,0.5454545454545454,0.6585365853658537,0.4166666666666667,0.125
42,6,"CNTH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, HEDSPI",0.0,Khoa học Máy tính,6,0.5454545454545454,0.6585365853658537,0.4166666666666667,0.125
43,6,"CNTH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, HEDSPI",0.0,Khoa học Máy tính,6,0.5454545454545454,0.6585365853658537,0.4166666666666667,0.125
44,6,"CNTH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, HEDSPI",0.0,Khoa học Máy tính,6,0.5454545454545454,0.6585365853658537,0.4166666666666667,0.125
45,6,"CNTH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, HEDSPI",0.0,Khoa học Máy tính,6,0.5454545454545454,0.6585365853658537,0.4166666666666667,0.125
46,6,"CNTH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, HEDSPI",0.0,Khoa học Máy tính,6,0.5454545454545454,0.6585365853658537,0.4166666666666667,0.125
47,6,"CNTH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, HEDSPI",0.0,Khoa học Máy tính,6,0.5454545454545454,0.6585365853658537,0.4166666666666667,0.125
48,6,"CNTH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, HEDSPI",0.0,Khoa học Máy tính,6,0.5454545454545454,0.6585365853658537,0.4166666666666667,0.125
49,6,"CNTH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, HEDSPI",0.0,Khoa học Máy tính,6,0.5454545454545454,0.6585365853658537,0.4166666666666667,0.125
50,6,"CNTH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, HEDSPI",0.0,Khoa học Máy tính,6,0.5454545454545454,0.6585365853658537,0.4166666666666667,0.125
51,7,"VB2, CNKT, KSCQ, SIE, KSTN, CTTT, KSCLC, CN, VLVH, HEDSPI",0.0,Khoa học Máy tính,7,0.5454545454545454,0.6585365853658537,0.6944444444444444,1.0
52,7,"VB2, CNKT, KSCQ, SIE, KSTN, CTTT, KSCLC, CN, VLVH, HEDSPI",0.0,Khoa học Máy tính,7,0.5454545454545454,0.6585365853658537,0.6944444444444444,1.0
53,7,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,7,0.5454545454545454,0.6585365853658537,0.6944444444444444,1.0
54,7,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,7,0.5454545454545454,0.6585365853658537,0.6944444444444444,1.0
55,8,"ThSKH, CNKT, KSCQ, KSTN, CTTT, LATS, KSCLC, HEDSPI",0.0,Khoa học Máy tính,8,0.5454545454545454,0.6829268292682927,0.4722222222222222,0.5
56,8,"ThSKH, CNKT, KSCQ, KSTN, CTTT, LATS, KSCLC, HEDSPI",0.0,Khoa học Máy tính,8,0.5454545454545454,0.6829268292682927,0.4722222222222222,0.5
57,8,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, HEDSPI",0.0,Khoa học Máy tính,8,0.5454545454545454,0.6829268292682927,0.4722222222222222,0.5
58,8,"ThSKH, CNKT, KSCQ, KSTN, CTTT, LATS, KSCLC, HEDSPI",0.0,Khoa học Máy tính,8,0.5454545454545454,0.6829268292682927,0.4722222222222222,0.5
59,8,"ThSKH, CNKT, KSCQ, KSTN, CTTT, LATS, KSCLC, HEDSPI",0.0,Khoa học Máy tính,8,0.5454545454545454,0.6829268292682927,0.4722222222222222,0.5
60,8,"ThSKH, CNKT, KSCQ, KSTN, CTTT, LATS, KSCLC, HEDSPI",0.0,Khoa học Máy tính,8,0.5454545454545454,0.6829268292682927,0.4722222222222222,0.5
61,8,"ThSKH, CNKT, KSCQ, KSTN, CTTT, LATS, KSCLC, ThSKT, HEDSPI",0.0,Khoa học Máy tính,8,0.5454545454545454,0.6829268292682927,0.4722222222222222,0.5
62,8,"ThSKH, VB2, CNKT, KSCQ, KSTN, CTTT, LATS, KSCLC, ThSKT, HEDSPI",0.18181818181818182,Khoa học Máy tính,8,0.5454545454545454,0.6829268292682927,0.4722222222222222,0.5
63,9,,0.0,Khoa học Máy tính,9,0.5454545454545454,0.7804878048780488,0.3888888888888889,0.125
64,9,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Kỹ thuật Máy tính,9,0.5454545454545454,0.7804878048780488,0.3888888888888889,0.125
65,9,"TT, ĐATN, TTTN, ĐAMH",0.0,Khoa học Máy tính,9,0.5454545454545454,0.7804878048780488,0.3888888888888889,0.125
66,9,"TT, ĐATN, TTTN, ĐAMH",0.0,Khoa học Máy tính,9,0.5454545454545454,0.7804878048780488,0.3888888888888889,0.125
67,9,,0.0,Khoa học Máy tính,9,0.5454545454545454,0.7804878048780488,0.3888888888888889,0.125
68,9,": ThSKH, CNTH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,9,0.5454545454545454,0.7804878048780488,0.3888888888888889,0.125
69,9,"TT, ĐATN, TTTN, ĐAMH, SV NCKH",0.0,Khoa học Máy tính,9,0.5454545454545454,0.7804878048780488,0.3888888888888889,0.125
70,9,"TT, ĐATN, TTTN, ĐAMH, SV NCKH",0.0,Khoa học Máy tính,9,0.5454545454545454,0.7804878048780488,0.3888888888888889,0.125
71,9,,0.0,Công nghệ Phần mềm,9,0.5454545454545454,0.7804878048780488,0.3888888888888889,0.125
72,10,"CNTH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN",0.0,Khoa học Máy tính,10,0.5,0.6341463414634146,0.5277777777777778,0.0
73,10,"ThSKH, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, HEDSPI",0.0,Khoa học Máy tính,10,0.5,0.6341463414634146,0.5277777777777778,0.0
74,10,"ThSKH, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, HEDSPI",0.0,Khoa học Máy tính,10,0.5,0.6341463414634146,0.5277777777777778,0.0
75,10,"ThSKH, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, HEDSPI",0.0,Khoa học Máy tính,10,0.5,0.6341463414634146,0.5277777777777778,0.0
76,10,"ThSKH, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, HEDSPI",0.0,Khoa học Máy tính,10,0.5,0.6341463414634146,0.5277777777777778,0.0
77,11,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,11,0.4090909090909091,0.24390243902439024,1.0,0.0
78,11,"ThSKH, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, ThSKT, HEDSPI",0.0,Khoa học Máy tính,11,0.4090909090909091,0.24390243902439024,1.0,0.0
79,11,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,11,0.4090909090909091,0.24390243902439024,1.0,0.0
80,11,"CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, KSCLC, CN, HEDSPI",0.0,Hệ thống Thông tin,11,0.4090909090909091,0.24390243902439024,1.0,0.0
81,11,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,11,0.4090909090909091,0.24390243902439024,1.0,0.0
82,11,"ThSKH, CNKT, KSCQ, KSTN, CTTT, CNKH, Viet-Phap, CN, ThSKT, HEDSPI",0.0,Hệ thống Thông tin,11,0.4090909090909091,0.24390243902439024,1.0,0.0
83,11,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Truyền thông và Mạng máy tính,11,0.4090909090909091,0.24390243902439024,1.0,0.0
84,11,"ThSKH, CNKT, KSCQ, KSTN, CTTT, CNKH, LATS, KSCLC, ThSKT, HEDSPI",0.0,Khoa học Máy tính,11,0.4090909090909091,0.24390243902439024,1.0,0.0
85,11,"ThSKH, LATS, ThSKT",0.0,Khoa học Máy tính,11,0.4090909090909091,0.24390243902439024,1.0,0.0
86,11,"KSCQ, CTTT, ThSKT, HEDSPI",0.0,Khoa học Máy tính,11,0.4090909090909091,0.24390243902439024,1.0,0.0
87,11,"ThSKH, LATS, ThSKT",0.0,Khoa học Máy tính,11,0.4090909090909091,0.24390243902439024,1.0,0.0
88,11,"ThSKH, LATS, ThSKT",0.0,Khoa học Máy tính,11,0.4090909090909091,0.24390243902439024,1.0,0.0
89,11,KSCQ,0.0,Khoa học Máy tính,11,0.4090909090909091,0.24390243902439024,1.0,0.0
90,12,,0.0,Khoa học Máy tính,12,0.5454545454545454,0.8048780487804879,0.3611111111111111,0.25
91,12,,0.0,Khoa học Máy tính,12,0.5454545454545454,0.8048780487804879,0.3611111111111111,0.25
92,12,,0.0,Khoa học Máy tính,12,0.5454545454545454,0.8048780487804879,0.3611111111111111,0.25
93,12,,0.0,Khoa học Máy tính,12,0.5454545454545454,0.8048780487804879,0.3611111111111111,0.25
94,12,,0.0,Khoa học Máy tính,12,0.5454545454545454,0.8048780487804879,0.3611111111111111,0.25
95,12,,0.0,Khoa học Máy tính,12,0.5454545454545454,0.8048780487804879,0.3611111111111111,0.25
96,12,,0.0,Khoa học Máy tính,12,0.5454545454545454,0.8048780487804879,0.3611111111111111,0.25
97,12,,0.0,Khoa học Máy tính,12,0.5454545454545454,0.8048780487804879,0.3611111111111111,0.25
98,12,,0.0,Kỹ thuật Máy tính,12,0.5454545454545454,0.8048780487804879,0.3611111111111111,0.25
99,12,,0.0,Kỹ thuật Máy tính,12,0.5454545454545454,0.8048780487804879,0.3611111111111111,0.25
100,13,,0.0,Khoa học Máy tính,13,0.5454545454545454,0.8048780487804879,0.3611111111111111,0.5
101,13,,0.0,Kỹ thuật Máy tính,13,0.5454545454545454,0.8048780487804879,0.3611111111111111,0.5
102,13,,0.0,Khoa học Máy tính,13,0.5454545454545454,0.8048780487804879,0.3611111111111111,0.5
103,13,,0.09090909090909091,Khoa học Máy tính,13,0.5454545454545454,0.8048780487804879,0.3611111111111111,0.5
104,13,,0.0,Khoa học Máy tính,13,0.5454545454545454,0.8048780487804879,0.3611111111111111,0.5
105,13,,0.0,Khoa học Máy tính,13,0.5454545454545454,0.8048780487804879,0.3611111111111111,0.5
106,13,,0.0,Khoa học Máy tính,13,0.5454545454545454,0.8048780487804879,0.3611111111111111,0.5
107,13,,0.0,Khoa học Máy tính,13,0.5454545454545454,0.8048780487804879,0.3611111111111111,0.5
108,14,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.18181818181818182,Khoa học Máy tính,14,0.0,0.7804878048780488,0.4166666666666667,0.0
109,14,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,14,0.0,0.7804878048780488,0.4166666666666667,0.0
110,14,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,14,0.0,0.7804878048780488,0.4166666666666667,0.0
111,14,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.18181818181818182,Khoa học Máy tính,14,0.0,0.7804878048780488,0.4166666666666667,0.0
112,14,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,14,0.0,0.7804878048780488,0.4166666666666667,0.0
113,14,"ThSKH, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,14,0.0,0.7804878048780488,0.4166666666666667,0.0
114,14,"ThSKH, CNTH, IPE, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,14,0.0,0.7804878048780488,0.4166666666666667,0.0
115,14,"ThSKH, CNTH, IPE, VB2, CNKT, KSCQ, SIE, KSTN, CTTT, CNKH, Viet-Phap, LATS, KSCLC, CN, ThSKT, VLVH, HEDSPI",0.0,Khoa học Máy tính,14,0.0,0.7804878048780488,0.4166666666666667,0.0
